treatment,maxneg,maxneggene,smaxneg,smaxneggene,smaxpos,smaxposgene,maxpos,maxposgene
BRD-A33738297:1.111 uM:1,-0.191548227326217,CR392039.2 (ENSG00000279414),-0.179501375309583,AC097059.2 (ENSG00000236098),0.184763251809872,AC108734.2 (ENSG00000241473),0.210698412550831,AL356118.1 (ENSG00000282864)
BRD-K12534150:1.111 uM:1,-0.265842896322701,KNCN (ENSG00000162456),-0.240293148090865,AC017074.2 (ENSG00000233479),0.165447477939246,IGKV1OR22-1 (ENSG00000253481),0.18542059257888,AC021088.1 (ENSG00000250619)
BRD-K25223096:0.5556 uM:1,-0.179309626523066,LINC02292 (ENSG00000258630),-0.178586371927701,TESC (ENSG00000088992),0.21455939542649,NAV1 (ENSG00000134369),0.254439523722547,MAP7D3 (ENSG00000129680)
BRD-K53348691:3.333 uM:1,-0.193422433181175,MTCO1P22 (ENSG00000271207),-0.186328526222905,AC011718.1 (ENSG00000276874),0.182124991116159,AC060788.1 (ENSG00000254255),0.210433463315754,LRRC37A5P (ENSG00000204173)
BRD-K50497114:3.333 uM:1,-0.245193850682401,MTND4P29 (ENSG00000249177),-0.220107691123505,CLEC4GP1 (ENSG00000268297),0.17474456636432,AL583856.1 (ENSG00000232389),0.182651826993229,HSPC324 (ENSG00000228401)
BRD-K41185810:10 uM:1,-0.225802980515719,GPAT2P2 (ENSG00000188383),-0.22120070956971,CABS1 (ENSG00000145309),0.215656038747437,FAM160B1 (ENSG00000151553),0.222669205800261,ZP2 (ENSG00000103310)
BRD-K20972918:1.111 uM:1,-0.223969768600058,LINC00317 (ENSG00000238265),-0.216498903880967,PGBD4P6 (ENSG00000226064),0.16974298240933,ZMYM2 (ENSG00000121741),0.184546576315164,PLXNB2 (ENSG00000196576)
BRD-A87249367:3.333 uM:1,-0.194433608655965,ANGPTL8 (ENSG00000130173),-0.194417199503334,SNORA70H (ENSG00000206637),0.175132101486562,MPPED2-AS1 (ENSG00000254489),0.195586120828408,MRPS6P4 (ENSG00000257820)
BRD-A49342974:0.5556 uM:1,-0.248033341714685,ELK2AP (ENSG00000213140),-0.238230485842772,ITIH1 (ENSG00000055957),0.181528330457816,LINC02081 (ENSG00000267123),0.189766129041667,FOSL1 (ENSG00000175592)
BRD-K10753759:10 uM:1,-0.238309896590237,SPRR2G (ENSG00000159516),-0.225528185379989,AL135746.1 (ENSG00000259028),0.201189946372222,PGBD4P6 (ENSG00000226064),0.21406656566019,CYP2A6 (ENSG00000255974)
BRD-K20972918:10 uM:1,-0.21657420411309,AC118758.3 (ENSG00000279072),-0.209590355573174,MTCO1P25 (ENSG00000229031),0.204984425760805,LINC02316 (ENSG00000258912),0.205502317557896,RNU4-85P (ENSG00000201545)
BRD-K17804045:1.111 uM:1,-0.19324960858285,NMNAT1P2 (ENSG00000225719),-0.186658755766942,SUMO2P4 (ENSG00000249183),0.232014345299737,HNRNPA1P17 (ENSG00000243188),0.235658767730442,AL358075.4 (ENSG00000278139)
BRD-A88586805:10 uM:1,-0.249124423200538,RPS2P24 (ENSG00000244019),-0.22279965386599,AC012417.1 (ENSG00000263698),0.231524692385545,TUBBP8 (ENSG00000259300),0.245065084431706,TEX13D (ENSG00000282419)
BRD-A92476293:3.333 uM:1,-0.184313769546503,AC009474.2 (ENSG00000230355),-0.173719062616605,GIMAP4 (ENSG00000133574),0.2032052367613,NPY6R (ENSG00000226306),0.205707261760439,TRBV11-1 (ENSG00000211720)
BRD-K68803659:10 uM:1,-0.317348447143868,TBPL1 (ENSG00000028839),-0.283410843993224,KDM1A (ENSG00000004487),0.2788813698948,LGALS3 (ENSG00000131981),0.297315889766116,BCL2L1 (ENSG00000171552)
BRD-A26588150:3.333 uM:1,-0.205335686815437,VPS25 (ENSG00000131475),-0.202309810735213,CELA3A (ENSG00000142789),0.160228745149799,AL731568.1 (ENSG00000228280),0.172526288692324,RPLP0P1 (ENSG00000226229)
BRD-A49342974:5 uM:1,-0.366091769137759,GREB1 (ENSG00000196208),-0.359065438323148,TBX2 (ENSG00000121068),0.381183677368639,SLC2A1 (ENSG00000117394),0.39154416203778,ITGA3 (ENSG00000005884)
BRD-K10976972:1.111 uM:1,-0.281766725449294,KRT85 (ENSG00000135443),-0.258253577433051,AL121590.1 (ENSG00000278410),0.174038784648082,RPS2P41 (ENSG00000244060),0.177749045619854,RPS18P13 (ENSG00000243455)
BRD-K91902037:3.333 uM:1,-0.268054440227305,AC068587.3 (ENSG00000255253),-0.261627718842114,AC092652.1 (ENSG00000231758),0.205523573525581,RNASEH2C (ENSG00000172922),0.206521196156694,SYNE3 (ENSG00000176438)
BRD-K63372366:3.333 uM:1,-0.204135874021077,KCNE1B (ENSG00000276289),-0.200608958874366,CCDC58P3 (ENSG00000267076),0.175489195367468,AC005332.4 (ENSG00000274712),0.191758684912948,AL807752.6 (ENSG00000279073)
BRD-K99522169:3.333 uM:1,-0.209422501832361,AC084824.5 (ENSG00000276148),-0.19297528127819,ASS1P4 (ENSG00000213487),0.190223131336718,ASMTL (ENSG00000169093),0.193396490993323,LINC02368 (ENSG00000256659)
BRD-K47486325:3.333 uM:1,-0.212646206642516,AC121338.1 (ENSG00000205537),-0.187418136546659,RPL9P28 (ENSG00000242067),0.18642620292718,AC027338.2 (ENSG00000249857),0.198176077058059,AC108174.1 (ENSG00000248112)
BRD-A23966356:3.333 uM:1,-0.250099854794591,TAL2 (ENSG00000186051),-0.248115754709457,RN7SL801P (ENSG00000241230),0.18117457780862,AL445685.3 (ENSG00000285839),0.185436575038949,AC087292.1 (ENSG00000263165)
BRD-A41546506:1.111 uM:1,-0.215663427727073,AC092435.2 (ENSG00000248764),-0.203539662369539,LINC01377 (ENSG00000249808),0.197612037257889,POLR1C (ENSG00000171453),0.198170006281715,TMEM161A (ENSG00000064545)
BRD-K78813464:1.111 uM:1,-0.236263162797007,AL022323.5 (ENSG00000279548),-0.225392871101481,VPS13A-AS1 (ENSG00000232998),0.174792434660472,XPNPEP2 (ENSG00000122121),0.179311499263745,AL354793.1 (ENSG00000230105)
BRD-K50912936:1.111 uM:1,-0.252349665384695,RPL31P28 (ENSG00000219863),-0.246448396151137,DUX4L33 (ENSG00000282894),0.178469230129418,MAPK6P6 (ENSG00000226389),0.18225440590514,KIRREL1 (ENSG00000183853)
BRD-K11194600:10 uM:1,-0.236590464942168,AC018445.3 (ENSG00000279637),-0.22168687632684,LINC02204 (ENSG00000280639),0.172176348464107,AC011479.2 (ENSG00000268499),0.179020300142671,AL023284.3 (ENSG00000220660)
BRD-K23599095:1.111 uM:1,-0.198371951091115,LINC02348 (ENSG00000273585),-0.184623142725838,ART2P (ENSG00000238048),0.186113897690492,AL590867.3 (ENSG00000237312),0.187719417748914,IL4I1 (ENSG00000104951)
BRD-A02320347:10 uM:1,-0.194328198443845,POU4F2 (ENSG00000151615),-0.181757682736877,BMPR1A (ENSG00000107779),0.191529019511308,AC092810.3 (ENSG00000232537),0.223270444417099,AC012417.1 (ENSG00000263698)
BRD-K50019861:3.333 uM:1,-0.208357427024863,AC091393.1 (ENSG00000270839),-0.19795118483317,AC018643.1 (ENSG00000225144),0.186472083434144,AC023141.13 (ENSG00000271696),0.215416770855737,LRRC37A5P (ENSG00000204173)
BRD-K74144411:1.111 uM:1,-0.219780481689036,AL355493.2 (ENSG00000260151),-0.213892855894892,Z98752.3 (ENSG00000277611),0.182394530950025,AC130454.1 (ENSG00000279276),0.192259008057668,AC120114.2 (ENSG00000278713)
BRD-A82117493:1.111 uM:1,-0.24435224190529,MTCO3P17 (ENSG00000237542),-0.219350825954406,AC007601.2 (ENSG00000261293),0.178691423405905,ATG3P1 (ENSG00000224357),0.181894026368095,RF00017 (ENSG00000276890)
BRD-K61165272:3.333 uM:1,-0.207317275586571,OR4A10P (ENSG00000255493),-0.202607042338036,AL445989.2 (ENSG00000285764),0.203037695604534,TMSB4XP6 (ENSG00000230043),0.203912832677237,HMGB3P31 (ENSG00000231929)
BRD-A12969572:1.111 uM:1,-0.182117426972372,UGT2B25P (ENSG00000215110),-0.181061998815032,AC034114.2 (ENSG00000253238),0.189371809498358,FAM24B (ENSG00000213185),0.219215010225987,LINC02300 (ENSG00000258175)
BRD-K98887317:1.111 uM:1,-0.20932351164628,BPIFA1 (ENSG00000198183),-0.20396807494963,RPL31P41 (ENSG00000239261),0.209090664061039,LRRC37A5P (ENSG00000204173),0.216085354064839,RN7SL359P (ENSG00000244384)
BRD-K46709002:10 uM:1,-0.214247803672013,AC064862.6 (ENSG00000243981),-0.210741524663635,AC023141.13 (ENSG00000271696),0.176760243564322,HTRA1 (ENSG00000166033),0.189428477906626,AC009229.4 (ENSG00000280276)
BRD-K87919846:1.111 uM:1,-0.258091308859375,TMPRSS11A (ENSG00000187054),-0.237421147542548,RNU4-60P (ENSG00000253048),0.166139295959893,AL451107.1 (ENSG00000230720),0.1787840210689,AC093801.2 (ENSG00000248480)
BRD-A25438338:10 uM:1,-0.216246105114184,AC018629.1 (ENSG00000279806),-0.210546054580131,GRB7 (ENSG00000141738),0.208828730842928,MPP4 (ENSG00000082126),0.208962212900682,AF279873.4 (ENSG00000254194)
BRD-A09834014:3.333 uM:1,-0.218034653531762,C1orf68 (ENSG00000198854),-0.205102761249558,KRT73 (ENSG00000186049),0.189715624811317,INSIG2 (ENSG00000125629),0.194916849334232,AL117339.2 (ENSG00000225965)
BRD-K42849913:1.111 uM:1,-0.175424846909584,AL133371.2 (ENSG00000258810),-0.156577988406239,AC009779.1 (ENSG00000257384),0.201147511371426,AC010280.1 (ENSG00000248359),0.217575550000821,CLIC6 (ENSG00000159212)
BRD-K79646918:1.111 uM:1,-0.296297238350847,AC016683.1 (ENSG00000234174),-0.26530266442377,RPL18AP15 (ENSG00000236189),0.218851811395829,FAM92A (ENSG00000188343),0.21928110891937,AL031710.2 (ENSG00000275092)
BRD-K57974008:10 uM:1,-0.256242171212103,STK26 (ENSG00000134602),-0.232767373264739,SALRNA1 (ENSG00000258952),0.271664313538144,ABCB1 (ENSG00000085563),0.280559196439,CADM1 (ENSG00000182985)
BRD-A27678636:3.333 uM:1,-0.269414720152261,FAM32BP (ENSG00000203416),-0.263743735484329,AC087645.3 (ENSG00000279886),0.193290205299223,AL359821.1 (ENSG00000271618),0.200448738937397,AC092925.1 (ENSG00000239661)
BRD-A82117493:10 uM:1,-0.193766237314451,AL731577.1 (ENSG00000226899),-0.191129669559825,BX679664.1 (ENSG00000228665),0.241222470115169,MTATP6P13 (ENSG00000229842),0.246776141891737,HNRNPA1P17 (ENSG00000243188)
BRD-K26495591:1.111 uM:1,-0.186094044876735,SIGLEC6 (ENSG00000105492),-0.172049244529966,CYP11A1 (ENSG00000140459),0.211943710755442,FO393414.2 (ENSG00000217483),0.213266912789974,AC074344.1 (ENSG00000248552)
BRD-K59622077:10 uM:1,-0.237153990683102,RN7SKP299 (ENSG00000271765),-0.176436655296377,HMGN2P8 (ENSG00000212769),0.201063335053501,AL590399.2 (ENSG00000226429),0.211393611662604,AL121902.1 (ENSG00000232286)
BRD-K26495591:3.333 uM:1,-0.193612981252478,AL603962.1 (ENSG00000241326),-0.185661158178248,OSBPL10-AS1 (ENSG00000232490),0.185587159011415,AC010271.2 (ENSG00000277453),0.198450451289828,AC011891.2 (ENSG00000271253)
BRD-A92699109:3.333 uM:1,-0.19640156706415,RIBC2 (ENSG00000128408),-0.190823029261182,AC002116.2 (ENSG00000267698),0.244349492478644,MTATP6P13 (ENSG00000229842),0.249115604799497,AL512353.3 (ENSG00000237090)
BRD-K61545272:1.111 uM:1,-0.196873076787573,RN7SKP238 (ENSG00000252292),-0.196873076787573,AL355097.1 (ENSG00000258379),0.205958518897113,SAMD4A (ENSG00000020577),0.216746923059845,VPS37A (ENSG00000155975)
BRD-A02320347:3.333 uM:1,-0.184080023843723,IFNWP9 (ENSG00000226597),-0.18004662193468,AC090517.3 (ENSG00000279683),0.179529476275938,AC068547.1 (ENSG00000283228),0.196851014964953,PGM2L1 (ENSG00000165434)
BRD-K06860868:3.333 uM:1,-0.211687965861485,SNORA70H (ENSG00000206637),-0.211687965861485,RF00561 (ENSG00000212579),0.214208609889532,CCDC39 (ENSG00000284862),0.216947772178611,LINC02224 (ENSG00000249203)
BRD-K07602901:3.333 uM:1,-0.228543285818466,AC079015.1 (ENSG00000253988),-0.222721269745085,AL513008.1 (ENSG00000223946),0.210947666816999,KRT18P4 (ENSG00000229222),0.210979257056534,PGBD4P6 (ENSG00000226064)
BRD-A41205887:10 uM:1,-0.221885045061552,PPP1R2P2 (ENSG00000234008),-0.201793708609113,SUMO2P5 (ENSG00000251663),0.155623445375335,CELA3A (ENSG00000142789),0.165922625146182,AC040934.1 (ENSG00000253347)
BRD-A90117644:1.111 uM:1,-0.296215550275521,AL359682.1 (ENSG00000258497),-0.273016394932017,AC209007.1 (ENSG00000215899),0.174695039131925,ANKRD39 (ENSG00000213337),0.178060666735302,BUD23 (ENSG00000071462)
BRD-K03693358:3.333 uM:1,-0.29945123686212,ELK3 (ENSG00000111145),-0.289254436150809,IL31RA (ENSG00000164509),0.341507018985732,GGPS1 (ENSG00000152904),0.371438419045183,TTC13 (ENSG00000143643)
BRD-A06871175:10 uM:1,-0.430748623209982,AC003986.2 (ENSG00000232821),-0.388712119906582,TMSB15A (ENSG00000158164),0.361451926652826,CASP8 (ENSG00000064012),0.366709308409455,IL18 (ENSG00000150782)
BRD-K89023150:3.333 uM:1,-0.230117979578875,KNCN (ENSG00000162456),-0.216763720751764,LCN8 (ENSG00000204001),0.179709307614403,AC093909.3 (ENSG00000250523),0.194831746967115,CDRT15 (ENSG00000223510)
BRD-K20449903:1.111 uM:1,-0.211969672346806,AC026353.1 (ENSG00000244706),-0.196226846399469,AC024257.1 (ENSG00000258234),0.218637735154703,C16orf97 (ENSG00000261190),0.256614742472985,U91328.2 (ENSG00000272558)
BRD-A25438338:3.333 uM:1,-0.23737779116143,AC013244.1 (ENSG00000271018),-0.2266066661714,AC013429.2 (ENSG00000234995),0.184244610622816,CFL1 (ENSG00000172757),0.211832084744189,MYL6 (ENSG00000092841)
BRD-K00168116:10 uM:1,-0.211071673059615,AL807752.2 (ENSG00000229257),-0.205623765375679,AL358075.4 (ENSG00000278139),0.172142991426351,LINC00846 (ENSG00000186842),0.178117764339386,AL136442.1 (ENSG00000285902)
BRD-K07630976:10 uM:1,-0.186420873916295,FCGR3B (ENSG00000162747),-0.183090565042776,CYP4F26P (ENSG00000226562),0.194980061653474,AC004890.1 (ENSG00000239719),0.202964025523394,PCNAP3 (ENSG00000214009)
BRD-A90117644:3.333 uM:1,-0.17291813641075,ZNF567 (ENSG00000189042),-0.172502965453367,AP005203.1 (ENSG00000266268),0.193380240988515,FLYWCH1 (ENSG00000059122),0.226051708164585,AL049833.2 (ENSG00000259026)
BRD-K35691362:1.111 uM:1,-0.206706691751144,OR5D17P (ENSG00000181837),-0.200568204397389,AL358393.1 (ENSG00000225359),0.187622169849267,AL139022.2 (ENSG00000272158),0.188979559324995,AC131182.1 (ENSG00000250698)
BRD-K40747468:3.333 uM:1,-0.285041350952012,TAAR6 (ENSG00000146383),-0.27884110600677,AC092490.2 (ENSG00000255829),0.20844987552574,C1R (ENSG00000159403),0.219217730242865,IL9 (ENSG00000145839)
BRD-K13918540:3.333 uM:1,-0.202619488387202,AC010320.3 (ENSG00000269102),-0.19338274762857,LINC01277 (ENSG00000229017),0.183750153388563,KCNB2 (ENSG00000182674),0.194311648116679,PGBD4P6 (ENSG00000226064)
BRD-K11194600:1.111 uM:1,-0.236970793898071,AC092674.1 (ENSG00000249036),-0.185891709107896,AC073188.1 (ENSG00000223889),0.212980321295503,SH3RF3-AS1 (ENSG00000259863),0.235011992570163,PGBD4P6 (ENSG00000226064)
BRD-A82117493:3.333 uM:1,-0.172941778072514,AL079307.1 (ENSG00000258535),-0.169740664438102,AL359538.2 (ENSG00000285228),0.18799155977871,OR11H2 (ENSG00000258453),0.18861833150229,EIF4EP4 (ENSG00000232968)
BRD-K50912936:10 uM:1,-0.421232594132441,FADS2 (ENSG00000134824),-0.357203395367388,AC079089.2 (ENSG00000255107),0.311378105243441,SP100 (ENSG00000067066),0.324503954987681,TNFRSF12A (ENSG00000006327)
BRD-K65383492:1.111 uM:1,-0.259469405192839,RPL23AP85 (ENSG00000224980),-0.253599007094246,AL356289.3 (ENSG00000279096),0.181291001626713,MKNK2P1 (ENSG00000233533),0.207718800514564,HS6ST2 (ENSG00000171004)
BRD-K42849913:3.333 uM:1,-0.272344702784558,AC069421.1 (ENSG00000223986),-0.260603629837601,SAMD7 (ENSG00000187033),0.178798399757877,AC012603.1 (ENSG00000271849),0.180588129055895,JOSD2 (ENSG00000161677)
BRD-K78813464:3.333 uM:1,-0.199922237310081,COL21A1 (ENSG00000124749),-0.199354236233896,RN7SKP255 (ENSG00000200312),0.180161041634913,NCEH1 (ENSG00000144959),0.206332916855677,LINC00628 (ENSG00000280924)
BRD-K06860868:10 uM:1,-0.186613754684546,THAP12P4 (ENSG00000254465),-0.18646322843025,RNU4-85P (ENSG00000201545),0.188721771280669,AL359880.1 (ENSG00000278462),0.191432386952522,AC022726.2 (ENSG00000283125)
BRD-K87919846:10 uM:1,-0.337139291595163,MYADML (ENSG00000239649),-0.296216304129371,LINC01054 (ENSG00000229723),0.243120605522937,ARMC4 (ENSG00000169126),0.246412835020293,LOXL1-AS1 (ENSG00000261801)
BRD-K43585943:10 uM:1,-0.263298871119371,MTND1P21 (ENSG00000235940),-0.239593874857813,AC092115.2 (ENSG00000261602),0.243190630980519,DCBLD2 (ENSG00000057019),0.246433395903684,MACF1 (ENSG00000127603)
BRD-K07602901:1.111 uM:1,-0.246300297930661,MAGI2-AS2 (ENSG00000226978),-0.221232563461612,TRAV26-2 (ENSG00000211812),0.180241950826337,AL137247.1 (ENSG00000270008),0.213052496285556,IGHV2-70D (ENSG00000211974)
BRD-K43585943:3.333 uM:1,-0.163652511378178,AC139769.2 (ENSG00000267924),-0.154265291992249,TTTY7 (ENSG00000147753),0.180251809348966,GTF2IP23 (ENSG00000230295),0.190177690381855,AL122023.1 (ENSG00000278396)
BRD-K59622077:3.333 uM:1,-0.197794404543616,AC027698.1 (ENSG00000253116),-0.183618159175379,AC026765.1 (ENSG00000257517),0.18141704204024,AC015802.4 (ENSG00000267546),0.183826892531332,RF00017 (ENSG00000274135)
BRD-K68803659:1.111 uM:1,-0.234168462215558,RPL17P43 (ENSG00000228331),-0.225049221856146,S1PR5 (ENSG00000180739),0.285501853057122,MGLL (ENSG00000074416),0.297431161389321,TMCO3 (ENSG00000150403)
BRD-A09834014:1.111 uM:1,-0.194192974620981,AC244250.1 (ENSG00000223999),-0.182649334009437,AC105233.6 (ENSG00000284661),0.201987204140849,BX571846.1 (ENSG00000225393),0.20542241730832,AF130417.1 (ENSG00000227330)
BRD-K68525884:1.111 uM:1,-0.212319408873725,SPTLC1P3 (ENSG00000219940),-0.209131796859303,AL159152.1 (ENSG00000283097),0.210087110333797,AL121983.1 (ENSG00000224977),0.224231501021231,AL355493.2 (ENSG00000260151)
BRD-K35566313:10 uM:1,-0.291849878823374,CCNG1 (ENSG00000113328),-0.274253026993452,NEK3 (ENSG00000136098),0.295684513334855,LAMB3 (ENSG00000196878),0.301153455503047,DAAM1 (ENSG00000100592)
